-4.4796,2.5858,0.4615,-11.0355,-5.3584,-1.9190,-9.0497,-4.6145,8.8394,-4.2543,-2.9249
-2.3360,2.5482,0.1716,-7.6747,-6.8648,-0.7142,-7.9029,-1.6752,10.1761,-4.0890,-3.8718
-1.2581,-7.9439,-6.0487,5.5059,-3.2491,-1.1369,5.4780,6.0793,4.6559,-3.4664,-1.1934
-3.7499,8.6262,6.2576,9.7837,-4.1124,-7.4381,7.7904,-8.9209,-8.3847,1.0870,-7.6865
5.0346,-7.6161,-5.6126,0.5292,-9.9767,-6.0064,-9.0212,-3.5552,8.6031,6.6645,5.9298
2.4679,-1.1380,6.0424,5.4145,-7.9481,-3.1794,-1.1388,3.3632,0.0301,1.5159,-5.4028
3.9975,-9.3546,-5.8867,-1.1297,-8.4251,-8.1943,-8.4697,-3.6272,9.5381,4.9813,5.5632
-1.3240,-6.4627,-5.8642,6.2789,-2.8653,-1.7595,4.5372,8.1652,4.8437,-1.7841,-1.9776
-2.9955,-4.2754,-7.3445,6.8799,-4.0688,-2.0894,5.8461,7.2726,5.6175,-1.7053,-3.3666
-2.2538,5.1661,-2.1142,-8.1450,-5.8264,-1.8686,-8.2370,-4.7974,7.8459,-4.7946,-4.8312
-2.0440,-9.2559,-5.0094,4.4725,-2.8572,0.4266,5.3672,6.8071,4.5315,-1.0420,-2.6055
5.2937,-7.3997,-5.2362,-1.5257,-7.6113,-8.7582,-9.1422,-3.4098,8.2252,9.0409,5.7713
-1.2932,1.6723,-2.1751,-9.4428,-5.3252,-0.8161,-7.4102,-5.7275,9.9700,-4.8316,-4.1714
-0.2755,-5.4714,-5.9950,6.2114,-2.6445,-3.8353,6.0204,6.0095,4.2415,-0.6847,-0.6598
4.3758,-8.2930,-7.3456,0.4524,-9.9458,-10.2895,-7.6493,-3.0772,7.7179,5.7375,6.4525
0.3714,-0.5580,6.7701,4.8774,-8.8422,-3.2748,-1.6334,3.5514,3.3562,1.9776,-3.5817
-2.1769,3.4564,-0.4937,-8.2498,-4.7606,0.2866,-7.3940,-7.9121,9.6033,-3.7625,-6.1943
4.3131,-7.3701,-4.5491,0.1118,-8.0074,-7.4673,-9.6752,-3.5369,8.5001,6.4691,4.7044
-5.9191,8.6161,3.7856,11.2626,-6.9517,-7.2587,8.9596,-9.6813,-8.9816,1.6911,-7.7358
-1.9838,8.6135,5.8526,10.2674,-5.0654,-8.4354,7.1743,-9.7397,-9.4049,2.1110,-7.4236
1.5879,0.3300,6.2246,6.5543,-7.1317,-2.8654,-1.9434,2.6831,2.1202,-0.6795,-2.3801
-4.6197,9.3055,5.5105,11.4547,-5.2900,-6.9727,6.1582,-7.8814,-8.2634,0.7616,-8.5231
5.3549,-8.5711,-4.5316,1.9822,-7.6249,-9.2486,-7.4039,-3.9201,9.0588,5.7699,4.3372
-4.3845,3.5999,-1.8766,-10.8535,-5.9668,-1.9600,-7.9985,-3.5753,8.4281,-5.0472,-5.3294
5.1784,-6.2753,-6.9456,2.0457,-8.7010,-7.9489,-8.8338,-2.2377,7.2133,6.4707,4.5804
-4.2088,-6.7444,-7.8547,3.9561,-4.4881,-2.6359,4.8912,7.0996,5.8680,-0.5460,-1.2788
-2.3249,-6.3240,-6.7572,6.0273,-4.5480,-2.4838,4.1767,7.3639,6.3505,-2.3184,-1.6476
-2.7609,6.7885,-0.8831,-5.0616,-3.6707,10.3727,-5.4538,-4.3996,3.2514,-1.4122,0.8956
-4.6699,8.4375,4.5842,9.7316,-6.3063,-6.3805,8.3269,-9.3069,-8.9974,0.1646,-7.2909
-3.4832,3.0332,-2.8938,-7.5108,-4.2956,-2.4042,-10.5359,-5.0298,7.9050,-5.1970,-6.2274
-1.3028,-5.4823,-5.1445,5.1903,-3.0615,-0.6957,3.1117,6.5246,6.2476,-2.4732,-2.5182
-3.9398,3.1372,-2.9040,-9.5772,-5.8819,-1.6337,-8.4738,-4.4009,7.8178,-4.0093,-4.4741
-4.2637,9.5101,7.5371,10.7671,-5.1767,-6.0822,8.3423,-8.3582,-9.3904,-0.3269,-7.5704
0.9168,-0.4662,8.9311,5.5685,-7.0178,-2.6208,-0.8860,3.1995,1.1569,0.8407,-2.8740
-2.2718,3.0505,-0.7475,-8.7000,-5.1965,1.4180,-6.5069,-4.1104,9.1214,-1.6937,-4.3355
-2.2409,8.5232,-3.6669,-7.4593,-5.3671,2.6882,-4.6890,-1.5631,-10.2229,1.8297,5.2115
0.4109,-0.2896,8.1644,6.4082,-7.9793,-4.5365,-1.3973,3.7429,3.0344,1.0586,-4.0398
-1.8205,6.9969,0.0129,-3.7745,-3.2022,7.5925,-9.4600,-4.9034,4.1090,-2.0161,-0.9594
-1.1461,3.8176,-1.4871,-9.6547,-5.8007,-0.8476,-7.6507,-3.2000,10.5192,-3.8557,-6.8156
-3.2635,-5.7020,-5.1255,6.5012,-5.2039,-1.9272,5.1551,5.7953,6.2072,-2.9943,-2.2302
-3.6901,8.7913,4.3737,8.3277,-4.4910,-5.7962,8.4375,-7.9964,-8.2090,0.2146,-6.9828
-1.9954,6.5756,-1.6743,-3.5264,-3.2617,10.9247,-6.6312,-4.3262,4.1166,-2.7120,-1.2499
2.6388,-8.4792,-4.8000,0.3398,-8.9318,-6.3680,-8.4329,-3.8185,9.6575,5.8023,5.3529
1.4924,-0.6266,8.3999,6.6516,-9.2030,-4.4671,-1.8016,1.9498,3.0738,1.1953,-1.6663
-4.7547,9.3124,6.5416,10.5086,-6.1559,-7.0605,7.9420,-8.4644,-8.2625,-0.9836,-7.7753
-3.8973,-5.3956,-4.2239,4.8171,-3.4436,-1.5802,5.2455,8.2946,6.5428,-1.0144,-1.7187
-1.1741,2.7147,-2.4152,-8.8069,-4.9045,-1.3606,-8.4072,-4.2146,8.7817,-3.8541,-4.4794
-1.0022,5.9332,-0.2734,-5.2563,-2.8308,8.3615,-6.1290,-5.3512,3.8375,-3.6787,-0.9112
-2.0391,7.8597,-3.9672,-7.9236,-8.0624,-0.6026,-4.9853,-5.1350,-11.0983,0.1801,4.7180
-2.3102,-6.1325,-3.1287,5.8549,-1.3792,-2.2485,3.9143,7.3403,4.2989,-1.0489,-2.4537
-0.8104,7.6771,-4.9060,-8.6984,-7.7020,1.4583,-5.0445,-4.3467,-11.2315,0.3788,4.7030
-1.0534,-7.0139,-5.7756,5.1109,-2.4666,-1.4624,4.0898,5.4293,3.4283,-2.4225,-2.6035
1.0221,-0.2888,6.8186,7.3211,-8.3382,-2.5710,0.2481,2.1655,4.3812,-1.0372,-2.5143
3.9052,-9.3060,-4.0900,0.0455,-8.2202,-7.4745,-10.1121,-2.6783,10.2999,6.1664,3.9940
-3.0976,7.3665,-0.3475,-5.3466,-3.7663,8.9357,-6.6197,-5.3080,4.6014,-2.6066,-1.1938
-2.8461,8.0367,-1.6649,-5.5816,-2.5121,11.7003,-6.4354,-5.2378,5.4489,-1.9094,1.1232
-3.6844,1.7835,-1.1549,-8.4560,-4.8287,-2.2709,-8.5757,-3.6350,7.6642,-4.5837,-5.8647
-5.4584,9.9362,4.7193,10.3690,-6.6103,-7.9758,6.8698,-10.5043,-6.1658,1.0214,-8.5113
-3.4060,4.6780,-1.8276,-8.1926,-7.8900,0.8723,-8.5641,-5.8441,7.0662,-5.1037,-3.2259
-2.6676,5.0515,-0.1867,-8.7402,-6.3435,-1.0598,-9.1347,-3.3150,7.8358,-4.5256,-3.9816
0.2397,-2.1452,7.1660,8.5476,-7.9311,-4.4423,-1.7549,2.8322,2.8549,0.6921,-2.4644
-1.6261,3.3869,-2.9186,-9.2267,-7.2647,-0.8041,-8.7101,-3.7960,9.3281,-5.6619,-3.8754
-3.0834,8.8067,7.2627,10.6096,-6.0908,-8.7099,7.3891,-8.1749,-7.3316,0.7659,-8.3893
4.0785,-6.5958,-5.9688,-0.3012,-8.8723,-6.4008,-5.2302,-5.9120,7.9708,7.3971,6.3789
-3.6747,9.9744,4.3555,9.5765,-6.5228,-8.0780,8.8608,-8.2349,-7.9236,0.8120,-9.5026
0.1232,-1.0745,5.7504,6.3997,-8.9281,-5.3609,-2.1033,4.2514,3.3765,-1.6791,-2.5751
-1.7525,-6.0579,-5.8012,5.8568,-1.9088,-2.3819,3.6516,6.8455,6.9035,-2.2570,-3.5748
2.7087,-7.5433,-3.8799,-1.2098,-9.2152,-8.3082,-8.2934,-4.6553,7.6857,6.5824,3.9237
-1.4521,-5.4619,-6.2213,4.0611,-4.1794,-3.2497,4.0212,5.4257,3.7227,-2.0721,-3.3618
-1.4758,8.4404,-4.3255,-8.4785,-6.1419,1.5817,-5.3380,-4.7072,-10.9706,-0.3040,5.6802
-4.0756,9.3775,5.8661,10.2815,-5.5033,-9.1456,8.8331,-8.0722,-8.7263,0.1995,-8.6680
-4.0215,2.1730,0.2348,-8.2910,-5.1820,-0.2751,-10.7167,-3.1095,8.1792,-4.2644,-4.4046
-0.9567,6.9845,-4.1438,-8.3432,-7.1740,-0.1060,-3.0607,-2.3833,-9.9450,3.1559,3.8431
4.3511,-9.5664,-5.7332,2.0201,-8.7398,-9.5084,-8.2362,-1.4780,7.9524,5.7437,4.7080
-2.8908,4.3581,-1.2097,-10.0552,-6.0410,-1.8849,-8.2531,-2.5197,9.0071,-5.3368,-4.2924
-0.5078,3.2089,-2.3649,-10.0312,-6.8024,-0.3578,-9.2727,-2.0357,11.1631,-3.7532,-2.7507
-1.9503,5.8773,-0.2327,-4.2576,-2.4595,9.2235,-4.2939,-4.7278,3.7352,-2.6858,0.2540
-2.7262,2.6957,-1.5556,-10.0176,-7.3622,-2.4066,-8.7516,-2.7056,8.7288,-5.5265,-4.0732
-1.6019,5.0214,-0.7907,-11.0092,-7.0095,-1.9264,-10.3115,-3.0798,8.0563,-3.4244,-3.6726
-1.0419,6.6838,-0.1400,-7.2619,-2.7349,9.2699,-5.4761,-6.3894,3.7054,-2.5808,0.2183
0.7966,-1.3011,6.7828,8.0917,-8.2146,-3.1808,-1.8147,3.7022,1.5396,0.4757,-2.3938
-2.2850,2.6640,-1.3108,-8.6561,-5.7215,-0.4757,-8.3474,-3.4551,9.3599,-3.0814,-4.0979
-4.2307,8.7030,4.7266,10.0566,-8.2374,-7.4044,7.5460,-9.6976,-10.1780,-0.5019,-8.4909
1.1095,-1.9684,7.8214,6.8852,-10.0057,-3.9399,-1.9342,1.4340,2.3131,1.6810,-2.9977
-3.0884,6.3701,-0.1009,-3.7940,-3.2741,8.1858,-6.0775,-6.5370,3.0400,-2.6414,-0.5099
1.0607,6.8785,-5.5254,-8.4745,-6.6615,0.7565,-4.8533,-5.2834,-11.7772,2.5018,3.3286
-2.1878,-7.3264,-5.3991,3.6758,-3.4323,-1.5847,4.9860,6.1559,3.9683,-3.5045,-0.9655
-0.0198,6.3440,-5.9857,-9.7927,-6.1488,1.0576,-3.2036,-3.9694,-9.9696,2.8414,5.5651
-3.5169,6.7966,1.4207,-5.4018,-3.2350,6.1569,-6.7519,-4.3064,4.7407,-1.9257,-0.4709
-2.5316,3.1850,-1.1333,-9.4739,-5.8242,-1.4514,-9.0456,-2.2740,8.6041,-5.5278,-2.8138
-3.0935,7.2597,0.6142,-3.8463,-3.4531,8.9290,-5.9604,-5.1808,4.6150,-1.8073,-0.6891
-0.7993,8.0495,0.8268,-3.4634,-4.0868,9.6658,-8.2527,-4.3654,1.9999,-1.1409,-1.4171
-1.4044,-5.9669,-4.6777,5.0811,-3.8779,-2.7195,4.8562,7.4623,5.0231,-0.3809,-3.0202
-1.2275,-6.6765,-7.5475,3.8762,-2.9562,-0.5057,5.5581,7.1399,3.0304,-2.3215,0.2703
3.6139,-8.3372,-4.2435,2.8342,-9.7318,-7.9300,-6.9836,-3.5570,7.3836,6.7602,4.5036
-3.4499,-6.2632,-5.7324,4.1065,-2.5295,-0.4739,4.3698,8.1186,4.6404,-1.8608,-1.6449
-2.4314,4.3882,-0.4382,-3.3335,-3.0363,11.1240,-6.6851,-4.3814,4.2780,-0.7895,-1.0496
-2.8965,3.9786,-2.9284,-7.2933,-5.5052,0.3378,-9.2719,-4.9785,8.7461,-5.6370,-4.0361
-0.3902,7.6497,-1.7338,-5.0170,-3.5438,8.9467,-4.2136,-3.9454,4.1838,-3.3776,-0.9081
-1.1680,8.0325,-3.1267,-9.2371,-7.2873,-1.5307,-3.5290,-2.9385,-6.8854,2.5005,4.7303
-0.4227,7.6365,-3.4329,-9.5000,-7.1989,-0.6703,-3.5738,-3.3854,-10.9590,2.3842,4.2065
1.9031,-1.5919,7.7907,7.0264,-8.6445,-3.0253,0.0152,3.8109,3.7475,-0.7555,-3.7613
-0.6144,-1.9832,6.7151,5.7601,-8.5649,-6.2476,-2.4940,3.1515,2.2026,0.7154,-1.4626
0.3398,8.2826,-6.0127,-8.0201,-6.3683,0.9158,-2.5685,-5.1303,-10.0030,1.3986,3.6323
-1.5620,8.0068,-3.0476,-7.7676,-6.1579,0.6271,-3.8375,-4.1579,-9.7473,-0.1170,6.0462
-2.8059,-6.9975,-5.5675,4.5436,-5.5655,-1.6626,5.9386,6.3767,4.5306,-1.9524,-3.0479
-1.6676,-7.2925,-5.1534,6.7759,-4.1220,-1.7752,5.1279,6.4617,5.1331,-1.7908,-2.0101
-2.2216,8.1766,-4.9532,-7.9248,-6.6956,-0.1786,-4.6614,-3.2665,-7.8861,1.2258,5.3364
-5.5541,9.2935,5.8198,8.0292,-7.0536,-6.8752,8.0788,-9.2621,-8.1550,-1.6664,-7.3292
1.2789,-7.5500,-7.0009,0.7443,-8.1556,-6.7178,-7.7255,-3.2217,8.3230,6.6410,3.9688
4.0490,-9.6850,-4.3323,-0.4893,-8.7733,-7.6584,-9.0911,-4.5487,6.3658,6.2340,5.7108
-3.9820,7.6322,4.5067,10.2224,-5.0143,-8.1552,6.6084,-9.5320,-7.9400,1.6694,-8.8025
-0.2991,5.8830,-6.0296,-6.7513,-6.8760,-0.1036,-3.4611,-4.0438,-9.3456,-0.5724,5.3614
2.8334,-8.6506,-4.1831,-0.5842,-8.6676,-10.0654,-8.7169,-3.3897,7.9143,6.9627,5.7361
-3.4826,6.2626,0.5114,-5.7028,-3.6091,8.1548,-6.4912,-4.6976,3.9593,-4.8599,-0.1866
2.4356,-9.5937,-5.9339,0.2181,-8.8764,-7.5887,-8.2120,-4.4188,8.3002,4.5850,4.5099
0.8708,0.8136,8.5408,6.7769,-8.5001,-4.0906,-0.9336,2.3819,3.4548,-0.1542,-3.5057
-1.8332,4.6319,-3.6128,-9.4267,-4.3032,-1.7274,-9.2368,-5.3869,10.9457,-3.3813,-4.3815
1.1242,6.8461,-4.1291,-8.7952,-6.1465,-0.0395,-2.5177,-3.5997,-8.3794,2.8232,5.0450
-1.8864,8.2957,-4.1926,-10.0025,-5.9984,-0.1886,-4.4761,-6.4819,-9.8464,1.5927,4.8151
3.8780,-10.2837,-5.2767,1.4677,-8.6532,-8.9074,-7.9335,-2.7833,7.0804,5.4584,4.9331
-1.3513,-7.0196,-4.8065,4.7633,-2.6709,-3.4523,4.4823,8.4854,5.0034,-0.7309,-1.2149
-2.7317,9.0977,4.8476,8.9109,-5.7378,-6.1910,9.1351,-9.0598,-6.6381,1.0025,-8.8510
0.3996,-1.5055,6.8994,4.8645,-7.7240,-3.5541,-1.0595,2.7861,5.6387,0.7723,-1.2557
-1.9178,-6.0970,-6.0794,6.7864,-1.9428,-1.3902,2.9562,7.4846,4.1109,-2.7274,-0.2145
-0.4357,5.6676,-0.5936,-5.3376,-2.6731,8.9304,-6.7585,-6.3236,5.1216,-3.5651,0.2700
0.0759,0.0798,7.4210,5.4592,-9.0750,-2.4944,0.0860,3.8826,1.2684,0.1865,-2.3828
-1.4411,6.6414,-5.1495,-7.1478,-5.9321,-0.5181,-3.3014,-4.1167,-8.8129,2.7699,5.2497
-0.7234,6.2950,-0.0343,-4.0183,-3.1132,9.8103,-6.6644,-7.2871,4.9552,-3.2500,-1.8149
