-4.2406,8.0513,6.3059
9.5300,-6.4895,-8.0906
8.5204,-7.8905,-8.7593
8.2111,-8.3736,-9.5354
-5.1334,9.9638,3.3317
9.1146,-8.1220,-9.2829
10.4699,-6.5159,-7.3411
-5.7272,8.3837,5.8586
10.7518,-8.7813,-7.5801
10.2482,-4.4901,-5.2903
-4.0491,9.9790,6.9265
7.2123,-9.9274,-10.2159
-4.5821,11.6449,4.3755
8.2277,-6.4748,-8.3206
-4.8693,9.7863,4.8612
6.1692,-8.5843,-7.4748
10.8960,-6.2418,-7.1232
10.6689,-5.4411,-6.9614
-5.1128,9.1842,4.8794
-3.4276,9.2084,7.1305
-3.5951,11.1383,5.0973
-5.1534,11.2096,3.8600
10.4752,-5.0151,-6.3602
8.5391,-4.1852,-6.4317
-2.9643,9.9067,5.2953
8.2707,-9.5309,-7.6129
10.3715,-7.2935,-8.0824
-6.6167,9.9730,4.7399
-2.9715,8.2958,4.1566
8.0585,-4.7393,-7.7495
10.3677,-8.5493,-6.9008
10.1854,-6.3716,-7.3049
6.5503,-8.2276,-7.1684
7.8502,-7.7988,-8.1859
7.5809,-9.0346,-9.1392
-3.3961,10.1242,5.8782
9.9661,-6.2967,-8.9943
11.3879,-7.6285,-7.1810
7.0932,-8.4635,-8.6897
8.5223,-4.2343,-7.8165
-5.4584,9.9362,4.7193
8.4679,-9.5860,-8.0494
8.6847,-5.8136,-6.2638
11.0804,-5.9805,-8.4444
10.0718,-6.2682,-5.8502
10.2121,-4.6307,-6.8153
8.7679,-5.6997,-6.6394
9.8209,-5.9677,-8.7128
8.9280,-4.8965,-9.6276
-3.4835,10.1973,5.1276
-4.3030,7.0347,4.6209
-4.6636,7.2446,5.9985
7.4450,-8.7411,-10.5156
9.8836,-4.9121,-5.8007
8.9907,-6.7439,-7.2767
-4.3122,9.2516,7.1275
10.8020,-5.8080,-7.8049
9.3851,-6.8915,-6.9272
-3.6355,10.5053,4.5335
10.7109,-5.0758,-7.4440
11.0563,-6.9497,-6.5539
9.2515,-6.3451,-7.6368
-3.6473,8.3885,4.6921
9.5528,-6.3547,-6.9766
-3.6175,10.6712,5.6197
-5.9284,9.4363,5.1148
9.5523,-8.9718,-7.3187
7.7963,-7.8541,-8.0245
8.9840,-8.7051,-9.7969
7.6137,-9.8845,-7.2088
-4.6552,9.5295,5.6651
-5.3599,8.1198,4.7285
9.8535,-6.2021,-6.7945
-2.8451,9.5980,5.1537
-6.5312,8.5630,5.6597
10.4667,-4.9512,-8.9310
7.5286,-7.3023,-7.8787
8.4362,-9.6443,-8.9444
-5.5766,7.2851,7.7338
9.1290,-7.6812,-9.2115
11.6623,-2.3894,-6.4036
9.1634,-5.7763,-7.5335
8.1615,-10.5242,-11.6394
8.1746,-8.3452,-8.6640
9.6235,-6.5203,-8.5285
10.2563,-4.5760,-9.4578
10.5623,-4.9931,-8.2588
9.0541,-5.3339,-5.8878
-4.6312,9.0717,6.0326
9.1492,-6.4011,-7.4411
9.8083,-6.3381,-7.1885
-2.4237,9.2939,4.7672
9.5006,-8.7125,-8.5544
-6.4047,10.7159,4.8474
7.1982,-8.1822,-8.2945
-5.1495,8.1240,5.7979
8.5794,-7.8857,-8.6421
8.5603,-8.8721,-8.1870
-5.3579,8.6028,5.3194
-3.8866,9.7318,5.3476
-5.6140,8.4470,3.5686
10.8337,-6.3086,-6.9707
8.8161,-8.0040,-7.6847
11.8825,-6.5868,-7.8032
8.3765,-7.1618,-7.3635
-6.4786,9.3899,4.8008
6.5716,-8.6553,-8.2805
-3.3765,8.3925,6.6985
9.9443,-6.7710,-7.1884
8.5953,-8.7030,-9.0062
7.8537,-8.0903,-8.2026
-4.1456,7.5833,5.1578
7.9484,-9.1474,-9.2725
9.9436,-5.8115,-6.2391
-4.8729,9.8517,5.9605
8.9193,-5.3413,-5.7327
8.6644,-8.3443,-9.3412
8.9282,-9.7649,-9.6748
-3.0644,7.2776,6.1408
10.2129,-7.6940,-7.5297
-4.8694,9.1773,5.7543
8.9887,-6.8634,-7.7125
-4.2425,8.8776,3.5611
9.5248,-5.7185,-7.6041
-6.0546,11.1012,5.5907
11.4176,-4.6067,-6.8810
9.6539,-9.6355,-9.4993
7.6894,-7.9336,-8.8124
-3.1533,9.0547,4.6214
10.4635,-5.8210,-8.7637
-5.6679,7.8357,6.8735
7.6248,-6.5269,-7.2842
8.5145,-9.9116,-9.0177
9.0688,-6.3754,-6.2748
-5.5695,10.3576,5.0508
-5.1024,9.7763,7.1898
7.5920,-4.9292,-5.9688
8.9733,-8.1132,-8.4113
-4.5709,9.8676,5.4164
8.2364,-9.0848,-8.9475
8.0385,-6.5952,-7.5836
-5.2241,7.9725,7.1079
7.6353,-7.5094,-9.7213
7.2378,-8.4125,-8.6111
9.0509,-10.4514,-9.7459
9.6669,-6.3705,-6.9481
7.8474,-8.3660,-9.5724
6.7450,-10.2498,-8.6407
7.3903,-8.2120,-9.5281
7.7144,-6.8380,-7.6076
-3.9597,6.7614,5.2635
8.6311,-9.1202,-8.7919
9.3731,-7.7582,-7.0475
10.0128,-4.2696,-7.5384
-4.8963,7.6164,5.4331
11.0241,-6.6280,-7.3005
7.3740,-6.1581,-7.0489
9.5217,-6.0418,-8.6820
9.6315,-6.9871,-6.9990
8.1715,-7.0258,-8.4582
-4.9138,9.5004,2.8691
8.9195,-7.9111,-9.3134
8.8283,-8.8893,-10.2240
-2.8587,9.1098,6.7019
8.0140,-7.8350,-8.7787
7.7767,-9.1060,-10.0992
-3.7483,10.3536,5.0509
10.2809,-7.1556,-7.7876
10.0547,-5.0007,-9.0351
10.8392,-6.6072,-7.3727
-5.7014,9.6944,5.0316
8.5650,-8.6342,-9.5506
-4.2177,9.5293,5.2778
7.0696,-8.9011,-9.1841
8.3926,-5.8864,-6.4904
-4.1875,8.9099,6.1506
9.1078,-9.9777,-7.9015
8.6877,-6.4950,-6.1427
-4.6265,9.0650,5.6046
9.1948,-6.6360,-6.3885
-4.6197,9.3055,5.5105
6.9117,-8.5638,-7.5388
8.7103,-8.7632,-8.5498
8.1602,-6.3711,-4.6970
8.7777,-7.8992,-9.8479
-4.3880,8.8510,7.0465
-4.1810,10.0218,6.8959
-5.1837,9.7155,6.2049
7.3818,-8.8479,-9.2401
9.3134,-9.5559,-9.5370
8.0453,-9.9404,-8.4089
9.7112,-5.9610,-5.5461
-4.7547,9.3124,6.5416
10.3084,-6.7202,-7.6688
-4.2307,8.7030,4.7266
-4.6856,9.8166,5.7035
9.0845,-5.2073,-5.1905
9.9921,-5.0623,-7.1634
10.4094,-6.3264,-7.6169
-4.8136,8.9684,6.2536
11.2431,-5.1455,-7.6835
-2.4225,10.0343,5.1522
6.2997,-9.0338,-8.8409
8.1746,-6.2262,-7.7237
-4.7830,8.4560,6.3274
9.8849,-6.7298,-6.5117
7.3971,-9.6320,-10.3456
-3.4862,8.0893,4.6580
7.3626,-6.1028,-6.8137
7.7119,-10.9469,-8.3216
-3.5449,9.0395,5.8374
7.6046,-9.4488,-8.3591
10.0275,-6.2213,-7.5587
10.6765,-6.5301,-7.1823
6.8444,-9.4065,-7.1188
10.4065,-5.4159,-6.3439
-4.0756,9.3775,5.8661
-4.4050,8.7551,5.5639
9.3274,-7.7393,-8.9864
-4.8604,9.8899,4.9696
-4.5959,9.9769,7.0981
9.3652,-9.1207,-8.2319
-6.0469,10.3450,6.8575
-3.7165,8.4312,4.6546
9.2381,-7.4637,-7.5188
-2.6709,6.2151,5.7379
-2.6736,8.1723,5.0492
11.5323,-6.5343,-6.2858
9.9668,-8.1487,-8.7315
8.6556,-5.6804,-7.0274
10.5466,-6.9119,-6.9333
-5.3115,7.7524,6.7519
9.0944,-9.2786,-8.8594
8.0800,-7.4062,-7.7109
10.5831,-3.4633,-5.9582
-4.1282,8.8629,5.2328
9.8300,-5.0942,-8.4711
-5.1009,9.1563,4.9366
9.2455,-10.3793,-8.7492
9.0619,-5.9757,-8.1584
-3.8190,7.8899,5.3730
7.5278,-8.0466,-8.7753
9.7157,-8.4966,-8.3929
-4.6845,9.6603,4.9388
-5.1490,9.2544,6.9528
-3.9946,8.5060,6.6355
-2.9721,8.7511,6.3346
-3.7262,9.5441,4.8094
11.2456,-5.8964,-7.1945
-3.2124,9.5618,7.9487
9.7822,-6.4891,-4.9765
9.2132,-3.8237,-4.9712
-3.4565,8.2685,3.8472
10.3858,-8.2514,-7.6685
-2.5617,9.7088,5.6953
9.5326,-4.5901,-6.8380
9.3518,-6.1341,-8.1907
-4.1635,9.0459,5.0496
9.9094,-5.8087,-9.8869
8.4192,-5.0660,-7.5671
10.4964,-5.0293,-6.3751
-3.1277,8.9961,6.0069
9.3394,-6.4169,-6.8712
10.3474,-5.6614,-7.1765
10.2271,-5.6700,-6.5115
7.8738,-8.2152,-7.4059
-6.5663,8.7128,3.6696
8.2841,-10.0686,-8.4560
-4.6901,9.9079,5.9924
8.4880,-8.2026,-12.9228
-3.9543,10.2301,5.0886
-1.9838,8.6135,5.8526
6.3582,-7.4468,-9.1393
11.5984,-4.4195,-7.2134
-1.2356,9.2245,4.9827
8.1400,-5.2483,-6.2902
8.1487,-10.1044,-8.2449
-4.6049,8.4035,4.1573
9.5323,-5.6723,-8.5906
6.4778,-7.6923,-8.2770
8.6446,-8.7484,-7.6573
10.7818,-4.7478,-8.8457
9.0005,-10.1247,-6.9869
8.4027,-6.0140,-6.8047
-4.4838,9.4701,4.9431
9.3760,-8.2993,-7.9582
6.8439,-10.5799,-9.1930
9.6211,-9.9724,-8.2813
7.1193,-9.9408,-9.3263
7.3139,-9.1606,-8.5522
-5.5112,9.5420,4.1788
-3.9027,6.4173,7.5428
7.9934,-8.9583,-9.4736
7.5917,-10.7589,-9.0655
10.3448,-7.3485,-5.4341
8.3420,-5.2580,-6.6293
8.5102,-7.9141,-6.9866
-3.6573,9.8631,5.2190
9.6227,-5.5158,-7.5234
9.8883,-6.2277,-6.8283
9.4287,-6.6426,-8.0655
9.6935,-5.3730,-8.8493
-3.2685,9.9464,3.7212
9.8875,-8.3753,-6.6771
8.6504,-9.6968,-9.4846
-5.1825,8.6619,5.4686
8.4509,-4.4576,-7.5470
6.6747,-7.2341,-9.1812
9.4799,-9.8710,-7.4522
6.8657,-7.5179,-8.8948
10.1781,-5.6698,-6.9913
7.6070,-8.2737,-8.5196
10.0346,-5.4326,-7.4353
7.1472,-9.4309,-8.5740
-3.7572,10.6310,6.3937
-4.7898,9.5976,5.5239
-5.2521,9.2106,5.6614
9.4315,-4.0256,-7.9223
8.3802,-9.8148,-7.9395
7.9113,-7.5079,-6.8485
10.4314,-6.5811,-7.7134
-4.7093,8.6399,5.2738
9.6164,-7.8514,-9.3469
10.0787,-6.0026,-7.3525
10.2272,-6.2611,-7.2128
10.2906,-6.2316,-5.5047
-3.6133,9.7171,5.1733
8.6477,-7.8630,-8.7502
10.1686,-5.5713,-7.0115
9.9081,-6.1628,-9.0498
-3.3573,9.6618,5.1594
7.2984,-8.9047,-8.2517
11.5818,-5.9990,-8.2099
-5.0232,7.9103,3.8302
8.7134,-6.5571,-7.3177
9.2189,-4.8902,-8.0452
9.0302,-5.7308,-6.7969
8.4477,-8.0084,-7.9799
7.4551,-8.5587,-10.4683
8.2025,-9.1643,-9.0481
7.5087,-8.0991,-7.7234
9.9220,-5.5907,-7.5933
8.7154,-8.8401,-9.6927
9.5569,-4.2944,-6.8823
